customer_card_id,customer_id,credit_card_product_id,card_name,card_number_masked,card_network,card_category,issue_date,activation_date,expiry_date,card_status,credit_limit,available_limit,current_outstanding,reward_points_balance,annual_spend,international_enabled,last_payment_date
CCA00499,CUST00717,CC007,Business Credit Card,XXXX-XXXX-XXXX-2446,Visa,Classic,2024-09-29,2024-10-04,2029-09-28,Active,101897,88100.56,13796.44,19731,482372.65,No,2026-07-16
CCA00500,CUST00718,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-9784,Visa,Classic,2024-12-31,2025-01-06,2029-12-30,Active,77606,67729.57,9876.43,28040,269443.66,No,2026-07-30
CCA00501,CUST00720,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-7662,RuPay,Premium,2025-03-27,2025-04-01,2030-03-26,Active,629093,138016.71,491076.29,43665,2456594.87,No,2026-07-21
CCA00502,CUST00721,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-4038,RuPay,Premium,2026-03-19,2026-03-23,2031-03-18,Active,566911,368905.53,198005.47,48844,932895.06,Yes,2026-07-18
CCA00503,CUST00722,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-4182,RuPay,Classic,2026-02-05,2026-02-11,2031-02-04,Active,34459,13195.99,21263.01,20770,32810.5,Yes,2026-07-27
CCA00504,CUST00723,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-4589,Visa,Classic,2023-05-30,2023-06-04,2028-05-28,Active,109212,66551.55,42660.45,39520,713525.99,Yes,2026-08-14
CCA00505,CUST00725,CC004,Regalia Gold,XXXX-XXXX-XXXX-6589,Visa,Premium,2021-01-26,2021-02-01,2026-01-25,Active,1002231,383559.94,618671.06,28458,5268756.22,No,2026-08-11
CCA00506,CUST00728,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-5361,Mastercard,Premium,2026-01-28,2026-01-28,2031-01-27,Active,756993,293145.34,463847.66,38072,2505437.53,No,2026-07-12
CCA00507,CUST00732,CC008,BizBlack Credit Card,XXXX-XXXX-XXXX-3508,Mastercard,Super Premium,2018-11-10,2018-11-10,2023-11-09,Active,7478680,3476406.81,4002273.19,35597,22024698.93,Yes,2026-08-16
CCA00508,CUST00732,CC004,Regalia Gold,XXXX-XXXX-XXXX-6955,Visa,Premium,2026-04-30,2024-05-10,2029-04-27,Active,71931,42831.31,29099.69,34109,227788.45,Yes,2026-07-30
CCA00509,CUST00734,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-6115,Mastercard,Premium,2025-12-19,2025-12-20,2030-12-18,Active,74808,38997.46,35810.54,3578,84053.0,No,2026-07-26
CCA00510,CUST00735,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-1993,Visa,Premium,2026-03-30,2026-04-04,2031-03-29,Active,792761,511244.99,281516.01,5050,3033380.21,Yes,2026-07-08
CCA00511,CUST00738,CC001,Freedom Credit Card,XXXX-XXXX-XXXX-5278,Visa,Classic,2026-03-02,2026-03-06,2031-03-01,Active,74188,63071.11,11116.89,35203,361448.39,No,2026-07-04
CCA00512,CUST00740,CC013,Pixel Go Credit Card,XXXX-XXXX-XXXX-4301,Visa,Classic,2024-06-18,2024-06-19,2029-06-17,Active,140917,109125.26,31791.74,27461,583210.58,Yes,2026-07-04
CCA00513,CUST00741,CC007,Business Credit Card,XXXX-XXXX-XXXX-4571,Visa,Classic,2020-07-02,2020-07-02,2025-07-01,Active,122245,53704.55,68540.45,25082,629089.57,No,2026-07-30
CCA00514,CUST00744,CC014,Women's Advantage Credit Card,XXXX-XXXX-XXXX-1781,Visa,Classic,2025-01-31,2025-02-01,2030-01-30,Active,68200,41871.89,26328.11,35721,398256.33,Yes,2026-08-11
CCA00515,CUST00745,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-1289,Mastercard,Premium,2025-09-24,2025-09-29,2030-09-23,Active,127800,116098.96,11701.04,42012,496644.58,Yes,2026-07-08
CCA00516,CUST00748,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-5870,Mastercard,Premium,2025-12-13,2025-12-13,2030-12-12,Active,151267,92254.88,59012.12,3781,381248.46,No,2026-07-10
CCA00517,CUST00749,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-8589,Mastercard,Premium,2021-04-14,2021-04-21,2026-04-13,Active,138740,74401.72,64338.28,47674,531160.74,Yes,2026-08-10
CCA00518,CUST00750,CC006,Diners Black,XXXX-XXXX-XXXX-7625,Diners Club,Super Premium,2022-06-11,2022-06-11,2027-06-10,Active,4347400,3993964.04,353435.96,27930,26224372.91,No,2026-07-29
CCA00519,CUST00751,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-5008,Mastercard,Premium,2025-09-28,2025-10-04,2030-09-27,Active,71567,56039.48,15527.52,35647,140412.73,Yes,2026-08-11
CCA00520,CUST00752,CC007,Business Credit Card,XXXX-XXXX-XXXX-7820,Visa,Classic,2016-05-21,2016-05-27,2021-05-20,Active,120629,73025.24,47603.76,28171,459681.61,No,2026-08-05
CCA00521,CUST00754,CC007,Business Credit Card,XXXX-XXXX-XXXX-2471,Visa,Classic,2021-12-13,2021-12-14,2026-12-12,Active,144623,93692.34,50930.66,1040,543532.32,Yes,2026-08-06
CCA00522,CUST00757,CC001,Freedom Credit Card,XXXX-XXXX-XXXX-6902,Visa,Classic,2026-01-06,2026-01-08,2031-01-05,Active,86812,38244.08,48567.92,32520,76979.39,No,2026-07-08
CCA00523,CUST00758,CC005,Infinia Metal,XXXX-XXXX-XXXX-2171,Mastercard,Super Premium,2022-05-02,2022-05-05,2027-05-01,Active,4295619,3589238.62,706380.38,43030,18500413.57,No,2026-08-06
CCA00524,CUST00759,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-2254,RuPay,Classic,2024-09-25,2024-09-28,2029-09-24,Active,106047,50225.2,55821.8,28453,89545.64,Yes,2026-08-12
CCA00525,CUST00760,CC013,Pixel Go Credit Card,XXXX-XXXX-XXXX-5274,Visa,Classic,2022-04-07,2022-04-08,2027-04-06,Active,135393,84483.42,50909.58,27673,813620.97,Yes,2026-07-28
CCA00526,CUST00763,CC006,Diners Black,XXXX-XXXX-XXXX-1271,Diners Club,Super Premium,2020-03-20,2020-03-23,2025-03-19,Active,650021,463221.14,186799.86,29937,1692473.38,Yes,2026-08-01
CCA00527,CUST00765,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-6656,Mastercard,Premium,2020-11-11,2020-11-11,2025-11-10,Active,93940,36496.86,57443.14,36000,127582.38,No,2026-07-26
CCA00528,CUST00767,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-3563,RuPay,Premium,2020-04-28,2020-04-28,2025-04-27,Active,638255,488513.73,149741.27,24882,1127779.45,No,2026-08-13
CCA00529,CUST00769,CC008,BizBlack Credit Card,XXXX-XXXX-XXXX-6959,Mastercard,Super Premium,2021-05-21,2021-05-27,2026-05-20,Active,3135319,2413395.93,721923.07,20168,9887450.85,No,2026-07-10
CCA00530,CUST00771,CC007,Business Credit Card,XXXX-XXXX-XXXX-5462,Visa,Classic,2024-03-28,2024-04-02,2029-03-27,Active,30444,16592.33,13851.67,7357,56675.99,No,2026-07-31
CCA00531,CUST00771,CC014,Women's Advantage Credit Card,XXXX-XXXX-XXXX-3445,Visa,Classic,2026-03-22,2024-08-17,2031-04-13,Active,93207,80378.99,12828.01,42115,47925.94,Yes,2026-08-11
CCA00532,CUST00772,CC013,Pixel Go Credit Card,XXXX-XXXX-XXXX-5821,Visa,Classic,2026-05-31,2026-06-06,2031-05-30,Active,46629,19650.33,26978.67,36243,174449.09,Yes,2026-08-10
CCA00533,CUST00773,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-5006,Visa,Premium,2023-12-23,2023-12-29,2028-12-21,Active,768524,624313.14,144210.86,40756,1759587.99,No,2026-07-26
CCA00534,CUST00773,CC001,Freedom Credit Card,XXXX-XXXX-XXXX-6731,Visa,Classic,2024-04-19,2024-06-07,2030-12-31,Active,15842,11498.45,4343.55,18606,37206.17,Yes,2026-07-16
CCA00535,CUST00774,CC008,BizBlack Credit Card,XXXX-XXXX-XXXX-9375,Mastercard,Super Premium,2025-04-27,2025-04-28,2030-04-26,Active,8985598,4032879.64,4952718.36,23017,56141913.65,No,2026-07-09
CCA00536,CUST00775,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-4147,Mastercard,Premium,2019-10-29,2019-10-30,2024-10-27,Active,490012,250653.05,239358.95,42535,2269860.64,No,2026-07-22
CCA00537,CUST00776,CC007,Business Credit Card,XXXX-XXXX-XXXX-5190,Visa,Classic,2024-05-11,2024-05-18,2029-05-10,Active,96395,86300.42,10094.58,45673,49406.85,Yes,2026-08-05
CCA00538,CUST00776,CC014,Women's Advantage Credit Card,XXXX-XXXX-XXXX-3345,Visa,Classic,2024-06-27,2023-08-16,2031-01-22,Active,113830,101862.72,11967.28,17503,484330.51,No,2026-07-04
CCA00539,CUST00777,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-8283,Visa,Premium,2025-10-02,2025-10-07,2030-10-01,Active,436011,273292.63,162718.37,5437,1982063.91,No,2026-07-05
CCA00540,CUST00778,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-3394,RuPay,Classic,2021-07-26,2021-07-29,2026-07-25,Active,22497,9876.5,12620.5,3352,11764.16,Yes,2026-08-12
CCA00541,CUST00780,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-8289,Mastercard,Premium,2022-07-12,2022-07-16,2027-07-11,Active,143055,92732.62,50322.38,22196,85563.33,No,2026-08-16
CCA00542,CUST00781,CC007,Business Credit Card,XXXX-XXXX-XXXX-6296,Visa,Classic,2026-02-26,2026-02-27,2031-02-25,Active,213893,173547.28,40345.72,23092,1224503.19,Yes,2026-08-04
CCA00543,CUST00783,CC014,Women's Advantage Credit Card,XXXX-XXXX-XXXX-1440,Visa,Classic,2024-12-20,2024-12-26,2029-12-19,Active,122473,57675.05,64797.95,40028,274884.3,No,2026-07-16
CCA00544,CUST00784,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-6404,Mastercard,Premium,2023-07-11,2023-07-11,2028-07-09,Active,170081,71312.03,98768.97,42834,1189316.69,No,2026-07-13
CCA00545,CUST00785,CC005,Infinia Metal,XXXX-XXXX-XXXX-2417,Mastercard,Super Premium,2019-11-15,2019-11-15,2024-11-13,Active,1478775,886051.19,592723.81,37241,3358988.66,No,2026-07-05
CCA00546,CUST00786,CC004,Regalia Gold,XXXX-XXXX-XXXX-4592,Visa,Premium,2026-05-25,2026-05-28,2031-05-24,Active,1053357,378428.51,674928.49,21639,6958288.3,No,2026-07-04
CCA00547,CUST00787,CC006,Diners Black,XXXX-XXXX-XXXX-8960,Diners Club,Super Premium,2026-01-14,2026-01-14,2031-01-13,Active,4950331,2896365.81,2053965.19,11535,20102881.98,No,2026-07-17
CCA00548,CUST00789,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-1640,RuPay,Classic,2026-05-08,2026-05-14,2031-05-07,Active,84667,39389.59,45277.41,44108,259526.57,No,2026-07-05
CCA00549,CUST00792,CC007,Business Credit Card,XXXX-XXXX-XXXX-1454,Visa,Classic,2017-02-02,2017-02-03,2022-02-01,Active,15867,12058.48,3808.52,2288,52772.44,No,2026-07-04
CCA00550,CUST00793,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-7329,Visa,Classic,2022-10-20,2022-10-20,2027-10-19,Active,70661,43004.29,27656.71,15394,333819.14,No,2026-07-16
CCA00551,CUST00796,CC007,Business Credit Card,XXXX-XXXX-XXXX-4084,Visa,Classic,2023-05-21,2023-05-22,2028-05-19,Active,72394,58076.78,14317.22,41305,339630.87,No,2026-07-21
CCA00552,CUST00797,CC008,BizBlack Credit Card,XXXX-XXXX-XXXX-7251,Mastercard,Super Premium,2026-03-31,2026-04-04,2031-03-30,Active,3059305,1196181.68,1863123.32,33703,6965239.07,No,2026-07-11
CCA00553,CUST00797,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-1662,RuPay,Premium,2023-10-01,2024-05-27,2029-06-06,Active,80703,41129.87,39573.13,18992,393698.73,No,2026-07-08
CCA00554,CUST00798,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-9595,Mastercard,Premium,2025-10-10,2025-10-15,2030-10-09,Active,594657,320857.15,273799.85,30840,772337.94,No,2026-07-24
CCA00555,CUST00804,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-9741,Mastercard,Premium,2025-04-04,2025-04-06,2030-04-03,Active,659823,74535.4,585287.6,1073,2473794.68,No,2026-07-12
CCA00556,CUST00805,CC001,Freedom Credit Card,XXXX-XXXX-XXXX-4677,Visa,Classic,2018-05-20,2018-05-24,2023-05-19,Active,22457,19026.99,3430.01,14475,107835.47,No,2026-08-11
CCA00557,CUST00806,CC005,Infinia Metal,XXXX-XXXX-XXXX-3764,Mastercard,Super Premium,2019-07-01,2019-07-02,2024-06-29,Active,2918851,2237671.0,681180.0,15519,16290565.61,No,2026-08-05
CCA00558,CUST00808,CC005,Infinia Metal,XXXX-XXXX-XXXX-5868,Mastercard,Super Premium,2024-08-19,2024-08-21,2029-08-18,Active,401094,293875.08,107218.92,43386,1608928.65,No,2026-07-07
CCA00559,CUST00809,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-7030,RuPay,Premium,2021-11-23,2021-11-25,2026-11-22,Active,1425142,1167808.05,257333.95,42475,7100601.03,No,2026-08-04
CCA00560,CUST00813,CC004,Regalia Gold,XXXX-XXXX-XXXX-8521,Visa,Premium,2025-04-05,2025-04-09,2030-04-04,Active,704352,392812.23,311539.77,10176,2358863.84,No,2026-07-10
CCA00561,CUST00814,CC004,Regalia Gold,XXXX-XXXX-XXXX-2291,Visa,Premium,2025-01-24,2025-01-29,2030-01-23,Active,524693,387089.56,137603.44,25980,3065751.26,Yes,2026-07-06
CCA00562,CUST00815,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-8529,Visa,Premium,2025-03-29,2025-04-04,2030-03-28,Active,519358,90638.99,428719.01,39267,1020840.33,No,2026-08-06
CCA00563,CUST00818,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-6573,Visa,Premium,2017-05-16,2017-05-23,2022-05-15,Active,365886,169795.91,196090.09,33608,2101441.46,No,2026-08-02
CCA00564,CUST00818,CC001,Freedom Credit Card,XXXX-XXXX-XXXX-4622,Visa,Classic,2025-02-15,2025-11-04,2029-12-18,Active,143740,65049.82,78690.18,51609,676033.79,No,2026-08-17
CCA00565,CUST00820,CC004,Regalia Gold,XXXX-XXXX-XXXX-3166,Visa,Premium,2022-04-27,2022-05-03,2027-04-26,Active,1467350,1297952.36,169397.64,4911,8043264.99,No,2026-07-05
CCA00566,CUST00821,CC001,Freedom Credit Card,XXXX-XXXX-XXXX-3834,Visa,Classic,2025-09-23,2025-09-23,2030-09-22,Active,77730,55134.45,22595.55,21148,285124.05,No,2026-08-13
CCA00567,CUST00823,CC007,Business Credit Card,XXXX-XXXX-XXXX-2633,Visa,Classic,2024-01-11,2024-01-12,2029-01-09,Active,173944,146481.32,27462.68,43202,574052.53,No,2026-08-03
CCA00568,CUST00826,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-7072,Mastercard,Premium,2019-11-23,2019-11-25,2024-11-21,Active,625069,451065.39,174003.61,17175,2670420.0,Yes,2026-08-17
CCA00569,CUST00827,CC007,Business Credit Card,XXXX-XXXX-XXXX-4586,Visa,Classic,2019-01-28,2019-01-30,2024-01-27,Active,135646,55090.61,80555.39,6321,165877.4,No,2026-08-07
CCA00570,CUST00828,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-7398,Visa,Classic,2022-06-07,2022-06-14,2027-06-06,Active,81314,70052.57,11261.43,4236,306793.89,Yes,2026-07-31
CCA00571,CUST00829,CC013,Pixel Go Credit Card,XXXX-XXXX-XXXX-1023,Visa,Classic,2018-01-10,2018-01-14,2023-01-09,Active,97587,46673.04,50913.96,40041,531720.94,No,2026-07-09
CCA00572,CUST00832,CC007,Business Credit Card,XXXX-XXXX-XXXX-4372,Visa,Classic,2023-08-15,2023-08-22,2028-08-13,Active,209656,100240.88,109415.12,6095,1434036.03,No,2026-08-13
CCA00573,CUST00833,CC007,Business Credit Card,XXXX-XXXX-XXXX-9452,Visa,Classic,2025-09-10,2025-09-15,2030-09-09,Active,91387,81754.93,9632.07,38778,68533.57,Yes,2026-07-20
CCA00574,CUST00834,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-3110,Visa,Classic,2021-08-07,2021-08-13,2026-08-06,Active,121665,49245.26,72419.74,25408,525830.87,No,2026-07-24
CCA00575,CUST00836,CC008,BizBlack Credit Card,XXXX-XXXX-XXXX-7270,Mastercard,Super Premium,2025-05-01,2025-05-01,2030-04-30,Active,8717176,4288947.57,4428228.43,35,19994629.05,No,2026-07-28
CCA00576,CUST00837,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-3134,Mastercard,Premium,2026-05-20,2026-05-26,2031-05-19,Active,332608,200885.04,131722.96,14590,2123166.42,No,2026-08-09
CCA00577,CUST00838,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-2227,Visa,Classic,2020-01-23,2020-01-24,2025-01-21,Active,139109,82193.62,56915.38,23759,736442.8,Yes,2026-08-13
CCA00578,CUST00839,CC002,MoneyBack+ Credit Card,XXXX-XXXX-XXXX-5131,Visa,Classic,2024-02-04,2024-02-05,2029-02-02,Active,121653,54601.28,67051.72,48711,693305.71,No,2026-08-15
CCA00579,CUST00841,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-9838,RuPay,Premium,2016-08-06,2016-08-07,2021-08-05,Active,393220,112042.23,281177.77,12133,2542536.36,Yes,2026-08-16
CCA00580,CUST00842,CC008,BizBlack Credit Card,XXXX-XXXX-XXXX-8946,Mastercard,Super Premium,2024-04-16,2024-04-19,2029-04-15,Active,8243793,3815321.86,4428471.14,36550,4565475.1,No,2026-08-11
CCA00581,CUST00843,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-4136,Visa,Premium,2025-03-30,2025-04-05,2030-03-29,Active,557538,337938.78,219599.22,17703,3335802.4,No,2026-07-08
CCA00582,CUST00844,CC001,Freedom Credit Card,XXXX-XXXX-XXXX-5599,Visa,Classic,2026-01-19,2026-01-25,2031-01-18,Active,82769,62034.19,20734.81,48843,365352.25,No,2026-08-06
CCA00583,CUST00846,CC007,Business Credit Card,XXXX-XXXX-XXXX-6953,Visa,Classic,2021-07-12,2021-07-17,2026-07-11,Active,124124,15281.87,108842.13,48112,188268.94,No,2026-07-10
CCA00584,CUST00847,CC004,Regalia Gold,XXXX-XXXX-XXXX-1174,Visa,Premium,2023-04-17,2023-04-24,2028-04-15,Active,1092838,943686.55,149151.45,16819,4486990.91,Yes,2026-07-16
CCA00585,CUST00847,CC013,Pixel Go Credit Card,XXXX-XXXX-XXXX-2341,Visa,Classic,2025-08-30,2026-04-20,2028-10-21,Active,52941,28415.43,24525.57,14094,291538.58,No,2026-07-23
CCA00586,CUST00848,CC007,Business Credit Card,XXXX-XXXX-XXXX-7188,Visa,Classic,2025-07-20,2025-07-20,2030-07-19,Active,148713,61686.19,87026.81,27587,139794.5,No,2026-08-13
CCA00587,CUST00850,CC001,Freedom Credit Card,XXXX-XXXX-XXXX-8008,Visa,Classic,2025-12-22,2025-12-24,2030-12-21,Active,73151,63051.76,10099.24,17109,209450.05,Yes,2026-08-10
CCA00588,CUST00851,CC004,Regalia Gold,XXXX-XXXX-XXXX-8087,Visa,Premium,2026-03-24,2026-03-28,2031-03-23,Active,363940,208662.43,155277.57,4900,942520.22,No,2026-07-06
CCA00589,CUST00852,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-9903,RuPay,Classic,2025-05-02,2025-05-03,2030-05-01,Active,26135,20162.92,5972.08,31336,97991.09,No,2026-07-24
CCA00590,CUST00854,CC013,Pixel Go Credit Card,XXXX-XXXX-XXXX-8402,Visa,Classic,2021-12-09,2021-12-09,2026-12-08,Active,16052,7072.68,8979.32,46017,9902.78,Yes,2026-07-21
CCA00591,CUST00855,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-4901,Mastercard,Premium,2025-12-29,2026-01-03,2030-12-28,Active,433884,309603.79,124280.21,29484,1762992.05,Yes,2026-08-08
CCA00592,CUST00857,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-2371,Mastercard,Premium,2026-04-08,2026-04-09,2031-04-07,Active,528544,420292.49,108251.51,47076,2819518.08,No,2026-08-08
CCA00593,CUST00858,CC004,Regalia Gold,XXXX-XXXX-XXXX-4322,Visa,Premium,2017-09-11,2017-09-18,2022-09-10,Active,264117,96224.79,167892.21,44133,738061.53,No,2026-07-20
CCA00594,CUST00859,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-2362,Mastercard,Premium,2025-03-22,2025-03-23,2030-03-21,Active,107706,55685.26,52020.74,15270,362671.94,No,2026-08-09
CCA00595,CUST00860,CC013,Pixel Go Credit Card,XXXX-XXXX-XXXX-3105,Visa,Classic,2018-09-30,2018-10-06,2023-09-29,Active,79178,66237.03,12940.97,39754,188778.39,No,2026-07-23
CCA00596,CUST00862,CC004,Regalia Gold,XXXX-XXXX-XXXX-1642,Visa,Premium,2020-09-03,2020-09-04,2025-09-02,Active,797024,90728.5,706295.5,23717,4320539.52,Yes,2026-07-22
CCA00597,CUST00865,CC004,Regalia Gold,XXXX-XXXX-XXXX-3362,Visa,Premium,2025-04-10,2025-04-16,2030-04-09,Active,288754,129983.69,158770.31,19798,287279.69,Yes,2026-07-08
CCA00598,CUST00867,CC011,IndianOil HDFC Bank Credit Card,XXXX-XXXX-XXXX-8664,Visa,Classic,2020-07-14,2020-07-20,2025-07-13,Active,63044,46068.19,16975.81,15939,152179.53,No,2026-07-06
CCA00599,CUST00868,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-3132,RuPay,Classic,2021-07-08,2021-07-09,2026-07-07,Active,136538,40121.97,96416.03,23617,850655.82,Yes,2026-07-16
CCA00600,CUST00871,CC006,Diners Black,XXXX-XXXX-XXXX-6510,Diners Club,Super Premium,2022-05-10,2022-05-15,2027-05-09,Active,3693925,2017212.56,1676712.44,29193,23173878.29,No,2026-08-11
CCA00601,CUST00874,CC002,MoneyBack+ Credit Card,XXXX-XXXX-XXXX-5502,Visa,Classic,2025-02-10,2025-02-12,2030-02-09,Active,146570,31653.41,114916.59,9970,847850.79,No,2026-07-06
CCA00602,CUST00875,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-3623,Mastercard,Premium,2025-12-15,2025-12-20,2030-12-14,Active,663558,124304.56,539253.44,8389,799645.45,No,2026-08-02
CCA00603,CUST00877,CC006,Diners Black,XXXX-XXXX-XXXX-8607,Diners Club,Super Premium,2024-05-25,2024-05-28,2029-05-24,Active,936565,447272.6,489292.4,11257,6041728.35,Yes,2026-07-12
CCA00604,CUST00878,CC013,Pixel Go Credit Card,XXXX-XXXX-XXXX-3042,Visa,Classic,2024-04-25,2024-04-26,2029-04-24,Active,137726,95226.5,42499.5,35093,402020.2,Yes,2026-08-14
CCA00605,CUST00879,CC001,Freedom Credit Card,XXXX-XXXX-XXXX-8448,Visa,Classic,2021-10-22,2021-10-29,2026-10-21,Active,64823,27020.75,37802.25,45074,68443.02,No,2026-08-12
CCA00606,CUST00881,CC013,Pixel Go Credit Card,XXXX-XXXX-XXXX-2600,Visa,Classic,2024-09-07,2024-09-13,2029-09-06,Active,31454,25783.51,5670.49,22616,57178.07,No,2026-07-17
CCA00607,CUST00882,CC004,Regalia Gold,XXXX-XXXX-XXXX-1919,Visa,Premium,2022-12-10,2022-12-10,2027-12-09,Active,649349,486924.73,162424.27,37255,1602074.64,Yes,2026-07-18
CCA00608,CUST00884,CC007,Business Credit Card,XXXX-XXXX-XXXX-3380,Visa,Classic,2026-02-15,2026-02-15,2031-02-14,Active,72485,30393.29,42091.71,46430,173731.91,No,2026-07-15
CCA00609,CUST00885,CC004,Regalia Gold,XXXX-XXXX-XXXX-4069,Visa,Premium,2022-12-03,2022-12-03,2027-12-02,Active,992667,866392.87,126274.13,19908,861967.6,No,2026-07-23
CCA00610,CUST00887,CC004,Regalia Gold,XXXX-XXXX-XXXX-8474,Visa,Premium,2026-06-16,2026-06-23,2031-06-15,Active,1085467,990814.15,94652.85,6634,6946629.26,No,2026-07-15
CCA00611,CUST00889,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-3514,RuPay,Classic,2025-03-16,2025-03-23,2030-03-15,Active,120337,83728.79,36608.21,9406,541478.23,No,2026-08-05
CCA00612,CUST00890,CC012,IRCTC HDFC Bank Credit Card,XXXX-XXXX-XXXX-4352,RuPay,Classic,2023-02-01,2023-02-08,2028-01-31,Active,62795,6391.73,56403.27,22010,274266.13,No,2026-07-26
CCA00613,CUST00892,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-7377,Mastercard,Premium,2026-03-23,2026-03-28,2031-03-22,Active,733377,456127.31,277249.69,47754,3464178.96,No,2026-08-11
CCA00614,CUST00894,CC014,Women's Advantage Credit Card,XXXX-XXXX-XXXX-7757,Visa,Classic,2025-11-14,2025-11-14,2030-11-13,Active,26874,18202.71,8671.29,49312,120588.31,No,2026-07-16
CCA00615,CUST00895,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-3559,RuPay,Premium,2024-04-28,2024-05-04,2029-04-27,Active,153091,79076.68,74014.32,1813,410322.93,No,2026-07-16
CCA00616,CUST00896,CC006,Diners Black,XXXX-XXXX-XXXX-2443,Diners Club,Super Premium,2025-11-09,2025-11-10,2030-11-08,Active,2849824,270855.4,2578968.6,27924,2228648.38,No,2026-07-22
CCA00617,CUST00896,CC004,Regalia Gold,XXXX-XXXX-XXXX-8104,Visa,Premium,2025-12-14,2025-05-27,2030-02-20,Active,642853,377999.82,264853.18,12197,1467893.05,Yes,2026-08-17
CCA00618,CUST00897,CC002,MoneyBack+ Credit Card,XXXX-XXXX-XXXX-3195,Visa,Classic,2026-02-10,2026-02-15,2031-02-09,Active,117170,51708.27,65461.73,48051,132603.51,Yes,2026-07-25
CCA00619,CUST00899,CC009,Swiggy HDFC Bank Credit Card,XXXX-XXXX-XXXX-3890,Mastercard,Premium,2024-01-22,2024-01-29,2029-01-20,Active,586104,492168.52,93935.48,9256,1584616.45,No,2026-08-02
CCA00620,CUST00900,CC010,Tata Neu Infinity,XXXX-XXXX-XXXX-6454,RuPay,Premium,2024-10-26,2024-10-30,2029-10-25,Active,617495,384937.38,232557.62,6580,873504.37,Yes,2026-07-18
CCA00621,CUST00901,CC014,Women's Advantage Credit Card,XXXX-XXXX-XXXX-9259,Visa,Classic,2019-08-27,2019-08-31,2024-08-25,Active,142632,89900.79,52731.21,21176,249728.53,Yes,2026-08-07
CCA00622,CUST00906,CC004,Regalia Gold,XXXX-XXXX-XXXX-1932,Visa,Premium,2025-10-19,2025-10-26,2030-10-18,Active,872205,572109.35,300095.65,31236,1375121.95,No,2026-07-25
CCA00623,CUST00906,CC003,Millennia Credit Card,XXXX-XXXX-XXXX-7632,Visa,Premium,2024-02-15,2025-09-03,2030-07-13,Active,91725,59528.45,32196.55,17476,217414.55,Yes,2026-08-17
