customer_debit_card_id,customer_id,account_id,debit_card_product_id,card_name,card_number_masked,card_network,card_status,issue_date,expiry_date,international_enabled,daily_atm_limit,daily_pos_limit
DBC00692,CUST00692,ACC00770,DB007,Business Debit Card,XXXX-XXXX-XXXX-6975,Visa,Active,2026-03-19,2031-03-19,Yes,50000,200000
DBC00693,CUST00693,ACC00772,DB003,Classic Debit Card,XXXX-XXXX-XXXX-5323,Visa,Active,2018-09-23,2023-09-23,No,10000,25000
DBC00694,CUST00694,ACC00773,DB003,Classic Debit Card,XXXX-XXXX-XXXX-5120,Visa,Active,2026-01-07,2031-01-07,No,10000,25000
DBC00695,CUST00695,ACC00774,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-4017,RuPay,Active,2025-11-23,2030-11-23,No,10000,20000
DBC00696,CUST00696,ACC00775,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-6250,Mastercard,Active,2024-07-04,2029-07-04,No,15000,40000
DBC00697,CUST00697,ACC00776,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-5941,Visa,Active,2026-02-11,2031-02-11,Yes,25000,75000
DBC00698,CUST00698,ACC00777,DB007,Business Debit Card,XXXX-XXXX-XXXX-5717,Visa,Active,2025-03-31,2030-03-31,Yes,50000,200000
DBC00699,CUST00699,ACC00779,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-3303,RuPay,Active,2023-05-20,2028-05-20,No,10000,20000
DBC00700,CUST00700,ACC00780,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-5246,Visa,Active,2025-12-26,2030-12-26,Yes,25000,100000
DBC00701,CUST00701,ACC00781,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-8336,RuPay,Active,2025-01-31,2030-01-31,No,10000,20000
DBC00702,CUST00702,ACC00782,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-6336,Visa,Active,2024-01-23,2029-01-23,Yes,25000,100000
DBC00703,CUST00703,ACC00783,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-7709,RuPay,Active,2020-01-05,2025-01-05,No,10000,20000
DBC00704,CUST00704,ACC00784,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-9193,Mastercard,Active,2024-08-29,2029-08-29,No,15000,40000
DBC00705,CUST00705,ACC00785,DB007,Business Debit Card,XXXX-XXXX-XXXX-1664,Visa,Active,2023-03-18,2028-03-18,Yes,50000,200000
DBC00706,CUST00706,ACC00786,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-7122,RuPay,Active,2023-03-06,2028-03-06,No,10000,20000
DBC00707,CUST00707,ACC00787,DB007,Business Debit Card,XXXX-XXXX-XXXX-5290,Visa,Active,2018-09-04,2023-09-04,Yes,50000,200000
DBC00708,CUST00708,ACC00788,DB007,Business Debit Card,XXXX-XXXX-XXXX-4558,Visa,Active,2024-01-25,2029-01-25,Yes,50000,200000
DBC00709,CUST00709,ACC00790,DB003,Classic Debit Card,XXXX-XXXX-XXXX-5698,Visa,Active,2026-02-16,2031-02-16,No,10000,25000
DBC00710,CUST00710,ACC00791,DB003,Classic Debit Card,XXXX-XXXX-XXXX-1980,Visa,Active,2018-11-19,2023-11-19,No,10000,25000
DBC00711,CUST00711,ACC00792,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-9087,Mastercard,Active,2025-06-28,2030-06-28,No,15000,40000
DBC00712,CUST00712,ACC00793,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-4595,Mastercard,Active,2025-03-18,2030-03-18,No,15000,40000
DBC00713,CUST00713,ACC00794,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-5304,Visa,Active,2026-03-15,2031-03-15,No,10000,25000
DBC00714,CUST00714,ACC00795,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-1571,RuPay,Active,2017-11-17,2022-11-17,No,10000,20000
DBC00715,CUST00715,ACC00796,DB002,Platinum Debit Card,XXXX-XXXX-XXXX-8732,Visa,Active,2020-08-16,2025-08-16,Yes,25000,75000
DBC00716,CUST00716,ACC00798,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-1635,Mastercard,Active,2023-12-11,2028-12-11,No,15000,40000
DBC00717,CUST00717,ACC00799,DB007,Business Debit Card,XXXX-XXXX-XXXX-2293,Visa,Active,2025-11-10,2030-11-10,Yes,50000,200000
DBC00718,CUST00718,ACC00800,DB007,Business Debit Card,XXXX-XXXX-XXXX-1534,Visa,Active,2026-04-21,2031-04-21,Yes,50000,200000
DBC00719,CUST00719,ACC00802,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-3583,Visa,Active,2023-03-24,2028-03-24,No,10000,25000
DBC00720,CUST00720,ACC00803,DB007,Business Debit Card,XXXX-XXXX-XXXX-7490,Visa,Active,2023-01-05,2028-01-05,Yes,50000,200000
DBC00721,CUST00721,ACC00805,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-8827,Visa,Active,2026-02-14,2031-02-14,No,10000,25000
DBC00722,CUST00722,ACC00806,DB003,Classic Debit Card,XXXX-XXXX-XXXX-1494,Visa,Active,2026-02-06,2031-02-06,No,10000,25000
DBC00723,CUST00723,ACC00807,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-2111,Visa,Active,2022-06-04,2027-06-04,No,10000,25000
DBC00724,CUST00724,ACC00808,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-2808,Mastercard,Active,2025-09-25,2030-09-25,No,15000,40000
DBC00725,CUST00725,ACC00809,DB002,Platinum Debit Card,XXXX-XXXX-XXXX-4747,Visa,Active,2021-06-11,2026-06-11,Yes,25000,75000
DBC00726,CUST00726,ACC00810,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-7476,Visa,Active,2026-06-19,2031-06-19,No,10000,25000
DBC00727,CUST00727,ACC00811,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-2742,Visa,Active,2026-02-15,2031-02-15,No,10000,25000
DBC00728,CUST00728,ACC00812,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-9184,Visa,Active,2026-04-09,2031-04-09,No,10000,25000
DBC00729,CUST00729,ACC00813,DB003,Classic Debit Card,XXXX-XXXX-XXXX-3069,Visa,Active,2022-10-31,2027-10-31,No,10000,25000
DBC00730,CUST00730,ACC00814,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-9748,Mastercard,Active,2018-02-12,2023-02-12,No,15000,40000
DBC00731,CUST00731,ACC00815,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-3358,Visa,Active,2024-07-04,2029-07-04,No,10000,25000
DBC00732,CUST00732,ACC00816,DB002,Platinum Debit Card,XXXX-XXXX-XXXX-9942,Visa,Active,2026-01-11,2031-01-11,Yes,25000,75000
DBC00733,CUST00733,ACC00818,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-1555,Mastercard,Active,2026-07-13,2031-07-13,No,15000,40000
DBC00734,CUST00734,ACC00819,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-5499,RuPay,Active,2026-06-17,2031-06-17,No,10000,20000
DBC00735,CUST00735,ACC00820,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-4594,Visa,Active,2026-03-09,2031-03-09,No,10000,25000
DBC00736,CUST00736,ACC00821,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-8866,RuPay,Active,2023-10-29,2028-10-29,No,10000,20000
DBC00737,CUST00737,ACC00822,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-5061,Visa,Active,2020-02-09,2025-02-09,No,10000,25000
DBC00738,CUST00738,ACC00823,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-9576,RuPay,Active,2025-06-15,2030-06-15,No,10000,20000
DBC00739,CUST00739,ACC00824,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-5110,Visa,Active,2024-03-23,2029-03-23,No,10000,25000
DBC00740,CUST00740,ACC00825,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-3476,Mastercard,Active,2015-04-09,2020-04-09,No,15000,40000
DBC00741,CUST00741,ACC00826,DB007,Business Debit Card,XXXX-XXXX-XXXX-5806,Visa,Active,2023-12-09,2028-12-09,Yes,50000,200000
DBC00742,CUST00742,ACC00828,DB003,Classic Debit Card,XXXX-XXXX-XXXX-6046,Visa,Active,2026-01-29,2031-01-29,No,10000,25000
DBC00743,CUST00743,ACC00829,DB007,Business Debit Card,XXXX-XXXX-XXXX-4328,Visa,Active,2019-12-11,2024-12-11,Yes,50000,200000
DBC00744,CUST00744,ACC00830,DB002,Platinum Debit Card,XXXX-XXXX-XXXX-6594,Visa,Active,2023-09-20,2028-09-20,Yes,25000,75000
DBC00745,CUST00745,ACC00831,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-2137,Visa,Active,2022-12-20,2027-12-20,Yes,25000,75000
DBC00746,CUST00746,ACC00832,DB003,Classic Debit Card,XXXX-XXXX-XXXX-4649,Visa,Active,2019-02-23,2024-02-23,No,10000,25000
DBC00747,CUST00747,ACC00833,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-7842,Mastercard,Active,2025-09-24,2030-09-24,No,15000,40000
DBC00748,CUST00748,ACC00834,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-7119,RuPay,Active,2026-01-31,2031-01-31,No,10000,20000
DBC00749,CUST00749,ACC00835,DB007,Business Debit Card,XXXX-XXXX-XXXX-4070,Visa,Active,2017-09-22,2022-09-22,Yes,50000,200000
DBC00750,CUST00750,ACC00836,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-5733,Visa,Active,2022-10-10,2027-10-10,Yes,25000,100000
DBC00751,CUST00751,ACC00838,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-1866,Visa,Active,2021-12-11,2026-12-11,Yes,25000,75000
DBC00752,CUST00752,ACC00840,DB007,Business Debit Card,XXXX-XXXX-XXXX-9183,Visa,Active,2026-07-13,2031-07-13,Yes,50000,200000
DBC00753,CUST00753,ACC00841,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-4680,RuPay,Active,2026-07-04,2031-07-04,No,10000,20000
DBC00754,CUST00754,ACC00842,DB007,Business Debit Card,XXXX-XXXX-XXXX-7869,Visa,Active,2020-02-04,2025-02-04,Yes,50000,200000
DBC00755,CUST00755,ACC00843,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-9913,Mastercard,Active,2023-07-26,2028-07-26,No,15000,40000
DBC00756,CUST00756,ACC00844,DB007,Business Debit Card,XXXX-XXXX-XXXX-9600,Visa,Active,2025-11-13,2030-11-13,Yes,50000,200000
DBC00757,CUST00757,ACC00845,DB007,Business Debit Card,XXXX-XXXX-XXXX-8808,Visa,Active,2023-03-18,2028-03-18,Yes,50000,200000
DBC00758,CUST00758,ACC00846,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-9630,Visa,Active,2024-10-01,2029-10-01,Yes,25000,75000
DBC00759,CUST00759,ACC00847,DB002,Platinum Debit Card,XXXX-XXXX-XXXX-6501,Visa,Active,2026-05-15,2031-05-15,Yes,25000,75000
DBC00760,CUST00760,ACC00848,DB003,Classic Debit Card,XXXX-XXXX-XXXX-9185,Visa,Active,2025-07-11,2030-07-11,No,10000,25000
DBC00761,CUST00761,ACC00849,DB002,Platinum Debit Card,XXXX-XXXX-XXXX-9377,Visa,Active,2025-12-24,2030-12-24,Yes,25000,75000
DBC00762,CUST00762,ACC00850,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-4623,RuPay,Active,2019-06-16,2024-06-16,No,10000,20000
DBC00763,CUST00763,ACC00851,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-1658,Visa,Active,2025-12-09,2030-12-09,Yes,25000,100000
DBC00764,CUST00764,ACC00853,DB007,Business Debit Card,XXXX-XXXX-XXXX-3764,Visa,Active,2024-03-12,2029-03-12,Yes,50000,200000
DBC00765,CUST00765,ACC00855,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-8486,Visa,Active,2020-01-29,2025-01-29,Yes,25000,75000
DBC00766,CUST00766,ACC00856,DB007,Business Debit Card,XXXX-XXXX-XXXX-6928,Visa,Active,2025-07-21,2030-07-21,Yes,50000,200000
DBC00767,CUST00767,ACC00857,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-3670,Mastercard,Active,2022-02-12,2027-02-12,No,15000,40000
DBC00768,CUST00768,ACC00858,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-2248,Visa,Active,2021-02-09,2026-02-09,Yes,25000,75000
DBC00769,CUST00769,ACC00859,DB007,Business Debit Card,XXXX-XXXX-XXXX-5764,Visa,Active,2022-02-21,2027-02-21,Yes,50000,200000
DBC00770,CUST00770,ACC00860,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-3224,RuPay,Active,2024-04-05,2029-04-05,No,10000,20000
DBC00771,CUST00771,ACC00861,DB002,Platinum Debit Card,XXXX-XXXX-XXXX-6864,Visa,Active,2021-01-07,2026-01-07,Yes,25000,75000
DBC00772,CUST00772,ACC00863,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-6536,Mastercard,Active,2026-05-27,2031-05-27,No,15000,40000
DBC00773,CUST00773,ACC00864,DB003,Classic Debit Card,XXXX-XXXX-XXXX-8856,Visa,Active,2018-08-29,2023-08-29,No,10000,25000
DBC00774,CUST00774,ACC00865,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-5252,Visa,Active,2020-03-28,2025-03-28,Yes,25000,100000
DBC00775,CUST00775,ACC00867,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-5564,Mastercard,Active,2026-03-23,2031-03-23,No,15000,40000
DBC00776,CUST00776,ACC00868,DB007,Business Debit Card,XXXX-XXXX-XXXX-2580,Visa,Active,2019-11-24,2024-11-24,Yes,50000,200000
DBC00777,CUST00777,ACC00869,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-2818,Visa,Active,2022-05-06,2027-05-06,Yes,25000,100000
DBC00778,CUST00778,ACC00870,DB007,Business Debit Card,XXXX-XXXX-XXXX-6997,Visa,Active,2021-02-22,2026-02-22,Yes,50000,200000
DBC00779,CUST00779,ACC00872,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-9235,Visa,Active,2025-12-07,2030-12-07,No,10000,25000
DBC00780,CUST00780,ACC00873,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-9653,RuPay,Active,2025-12-09,2030-12-09,No,10000,20000
DBC00781,CUST00781,ACC00874,DB007,Business Debit Card,XXXX-XXXX-XXXX-2876,Visa,Active,2025-10-21,2030-10-21,Yes,50000,200000
DBC00782,CUST00782,ACC00875,DB007,Business Debit Card,XXXX-XXXX-XXXX-3399,Visa,Active,2022-12-21,2027-12-21,Yes,50000,200000
DBC00783,CUST00783,ACC00876,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-8728,RuPay,Active,2025-09-15,2030-09-15,No,10000,20000
DBC00784,CUST00784,ACC00877,DB007,Business Debit Card,XXXX-XXXX-XXXX-4831,Visa,Active,2026-06-30,2031-06-30,Yes,50000,200000
DBC00785,CUST00785,ACC00878,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-3197,Visa,Active,2021-11-10,2026-11-10,Yes,25000,75000
DBC00786,CUST00786,ACC00879,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-3785,Visa,Active,2026-07-07,2031-07-07,Yes,25000,100000
DBC00787,CUST00787,ACC00881,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-7659,Mastercard,Active,2023-01-22,2028-01-22,No,15000,40000
DBC00788,CUST00788,ACC00882,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-7606,Visa,Active,2025-11-02,2030-11-02,Yes,25000,75000
DBC00789,CUST00789,ACC00883,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-1260,Mastercard,Active,2024-11-18,2029-11-18,No,15000,40000
DBC00790,CUST00790,ACC00884,DB003,Classic Debit Card,XXXX-XXXX-XXXX-2463,Visa,Active,2026-06-02,2031-06-02,No,10000,25000
DBC00791,CUST00791,ACC00885,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-3298,Mastercard,Active,2016-04-24,2021-04-24,No,15000,40000
DBC00792,CUST00792,ACC00886,DB007,Business Debit Card,XXXX-XXXX-XXXX-9186,Visa,Active,2020-05-23,2025-05-23,Yes,50000,200000
DBC00793,CUST00793,ACC00887,DB003,Classic Debit Card,XXXX-XXXX-XXXX-3548,Visa,Active,2024-05-21,2029-05-21,No,10000,25000
DBC00794,CUST00794,ACC00888,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-7312,Visa,Active,2025-07-30,2030-07-30,Yes,25000,75000
DBC00795,CUST00795,ACC00889,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-6752,RuPay,Active,2019-07-05,2024-07-05,No,10000,20000
DBC00796,CUST00796,ACC00890,DB007,Business Debit Card,XXXX-XXXX-XXXX-1800,Visa,Active,2023-06-17,2028-06-17,Yes,50000,200000
DBC00797,CUST00797,ACC00892,DB003,Classic Debit Card,XXXX-XXXX-XXXX-3922,Visa,Active,2025-11-03,2030-11-03,No,10000,25000
DBC00798,CUST00798,ACC00893,DB003,Classic Debit Card,XXXX-XXXX-XXXX-5773,Visa,Active,2026-03-12,2031-03-12,No,10000,25000
DBC00799,CUST00799,ACC00894,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-4834,Mastercard,Active,2025-10-27,2030-10-27,No,15000,40000
DBC00800,CUST00800,ACC00895,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-1331,Visa,Active,2025-06-09,2030-06-09,No,10000,25000
DBC00801,CUST00801,ACC00896,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-9344,Visa,Active,2021-12-02,2026-12-02,Yes,25000,75000
DBC00802,CUST00802,ACC00897,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-8741,Visa,Active,2024-07-10,2029-07-10,No,10000,25000
DBC00803,CUST00803,ACC00898,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-5103,Visa,Active,2024-04-06,2029-04-06,Yes,25000,100000
DBC00804,CUST00804,ACC00899,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-7367,RuPay,Active,2025-06-24,2030-06-24,No,10000,20000
DBC00805,CUST00805,ACC00900,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-6426,Visa,Active,2026-04-08,2031-04-08,No,10000,25000
DBC00806,CUST00806,ACC00901,DB003,Classic Debit Card,XXXX-XXXX-XXXX-6406,Visa,Active,2018-06-12,2023-06-12,No,10000,25000
DBC00807,CUST00807,ACC00902,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-5491,Mastercard,Active,2021-02-09,2026-02-09,No,15000,40000
DBC00808,CUST00808,ACC00903,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-6561,Visa,Active,2018-01-10,2023-01-10,Yes,25000,75000
DBC00809,CUST00809,ACC00904,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-1486,Visa,Active,2021-08-04,2026-08-04,Yes,25000,100000
DBC00810,CUST00810,ACC00905,DB007,Business Debit Card,XXXX-XXXX-XXXX-5733,Visa,Active,2026-06-10,2031-06-10,Yes,50000,200000
DBC00811,CUST00811,ACC00906,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-8762,Visa,Active,2026-04-26,2031-04-26,No,10000,25000
DBC00812,CUST00812,ACC00907,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-8713,Visa,Active,2023-10-23,2028-10-23,Yes,25000,75000
DBC00813,CUST00813,ACC00908,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-3152,Visa,Active,2026-06-18,2031-06-18,No,10000,25000
DBC00814,CUST00814,ACC00909,DB007,Business Debit Card,XXXX-XXXX-XXXX-1007,Visa,Active,2025-07-30,2030-07-30,Yes,50000,200000
DBC00815,CUST00815,ACC00910,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-7272,RuPay,Active,2025-11-06,2030-11-06,No,10000,20000
DBC00816,CUST00816,ACC00911,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-9849,Visa,Active,2025-07-06,2030-07-06,No,10000,25000
DBC00817,CUST00817,ACC00912,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-4795,Mastercard,Active,2024-06-27,2029-06-27,No,15000,40000
DBC00818,CUST00818,ACC00913,DB002,Platinum Debit Card,XXXX-XXXX-XXXX-9814,Visa,Active,2020-01-11,2025-01-11,Yes,25000,75000
DBC00819,CUST00819,ACC00914,DB003,Classic Debit Card,XXXX-XXXX-XXXX-9437,Visa,Active,2018-11-12,2023-11-12,No,10000,25000
DBC00820,CUST00820,ACC00915,DB007,Business Debit Card,XXXX-XXXX-XXXX-1381,Visa,Active,2021-02-12,2026-02-12,Yes,50000,200000
DBC00821,CUST00821,ACC00916,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-4017,Mastercard,Active,2022-04-01,2027-04-01,No,15000,40000
DBC00822,CUST00822,ACC00917,DB002,Platinum Debit Card,XXXX-XXXX-XXXX-2851,Visa,Active,2026-01-29,2031-01-29,Yes,25000,75000
DBC00823,CUST00823,ACC00918,DB007,Business Debit Card,XXXX-XXXX-XXXX-9316,Visa,Active,2023-05-17,2028-05-17,Yes,50000,200000
DBC00824,CUST00824,ACC00919,DB007,Business Debit Card,XXXX-XXXX-XXXX-5352,Visa,Active,2024-06-13,2029-06-13,Yes,50000,200000
DBC00825,CUST00825,ACC00920,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-1469,Visa,Active,2021-07-05,2026-07-05,Yes,25000,75000
DBC00826,CUST00826,ACC00921,DB003,Classic Debit Card,XXXX-XXXX-XXXX-6647,Visa,Active,2023-08-11,2028-08-11,No,10000,25000
DBC00827,CUST00827,ACC00922,DB007,Business Debit Card,XXXX-XXXX-XXXX-6492,Visa,Active,2024-11-05,2029-11-05,Yes,50000,200000
DBC00828,CUST00828,ACC00923,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-4114,Visa,Active,2024-10-28,2029-10-28,No,10000,25000
DBC00829,CUST00829,ACC00924,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-6003,Visa,Active,2019-05-29,2024-05-29,No,10000,25000
DBC00830,CUST00830,ACC00925,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-5964,Visa,Active,2024-04-12,2029-04-12,Yes,25000,75000
DBC00831,CUST00831,ACC00926,DB007,Business Debit Card,XXXX-XXXX-XXXX-3480,Visa,Active,2025-09-21,2030-09-21,Yes,50000,200000
DBC00832,CUST00832,ACC00927,DB007,Business Debit Card,XXXX-XXXX-XXXX-6788,Visa,Active,2024-12-17,2029-12-17,Yes,50000,200000
DBC00833,CUST00833,ACC00928,DB007,Business Debit Card,XXXX-XXXX-XXXX-1304,Visa,Active,2024-04-03,2029-04-03,Yes,50000,200000
DBC00834,CUST00834,ACC00929,DB003,Classic Debit Card,XXXX-XXXX-XXXX-3385,Visa,Active,2021-01-30,2026-01-30,No,10000,25000
DBC00835,CUST00835,ACC00930,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-4238,RuPay,Active,2026-06-15,2031-06-15,No,10000,20000
DBC00836,CUST00836,ACC00931,DB007,Business Debit Card,XXXX-XXXX-XXXX-2606,Visa,Active,2023-01-11,2028-01-11,Yes,50000,200000
DBC00837,CUST00837,ACC00932,DB007,Business Debit Card,XXXX-XXXX-XXXX-5259,Visa,Active,2026-04-22,2031-04-22,Yes,50000,200000
DBC00838,CUST00838,ACC00933,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-1099,Visa,Active,2020-06-04,2025-06-04,No,10000,25000
DBC00839,CUST00839,ACC00934,DB003,Classic Debit Card,XXXX-XXXX-XXXX-8194,Visa,Active,2023-05-15,2028-05-15,No,10000,25000
DBC00840,CUST00840,ACC00935,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-6112,Visa,Active,2024-05-25,2029-05-25,Yes,25000,75000
DBC00841,CUST00841,ACC00936,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-4645,Visa,Active,2017-10-24,2022-10-24,Yes,25000,100000
DBC00842,CUST00842,ACC00937,DB007,Business Debit Card,XXXX-XXXX-XXXX-6431,Visa,Active,2024-06-15,2029-06-15,Yes,50000,200000
DBC00843,CUST00843,ACC00938,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-6044,Visa,Active,2021-02-21,2026-02-21,Yes,25000,75000
DBC00844,CUST00844,ACC00939,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-6155,Visa,Active,2026-01-10,2031-01-10,No,10000,25000
DBC00845,CUST00845,ACC00940,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-2923,Mastercard,Active,2019-05-18,2024-05-18,No,15000,40000
DBC00846,CUST00846,ACC00941,DB007,Business Debit Card,XXXX-XXXX-XXXX-7294,Visa,Active,2026-01-18,2031-01-18,Yes,50000,200000
DBC00847,CUST00847,ACC00942,DB001,Millennia Debit Card,XXXX-XXXX-XXXX-6644,Visa,Active,2024-11-24,2029-11-24,Yes,25000,100000
DBC00848,CUST00848,ACC00944,DB007,Business Debit Card,XXXX-XXXX-XXXX-2809,Visa,Active,2024-01-17,2029-01-17,Yes,50000,200000
DBC00849,CUST00849,ACC00945,DB003,Classic Debit Card,XXXX-XXXX-XXXX-9830,Visa,Active,2023-11-17,2028-11-17,No,10000,25000
DBC00850,CUST00850,ACC00946,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-8770,Mastercard,Active,2026-05-20,2031-05-20,No,15000,40000
DBC00851,CUST00851,ACC00947,DB002,Platinum Debit Card,XXXX-XXXX-XXXX-2207,Visa,Active,2026-03-27,2031-03-27,Yes,25000,75000
DBC00852,CUST00852,ACC00948,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-8792,Visa,Active,2026-02-11,2031-02-11,No,10000,25000
DBC00853,CUST00853,ACC00949,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-7418,Mastercard,Active,2020-11-21,2025-11-21,No,15000,40000
DBC00854,CUST00854,ACC00950,DB005,MoneyBack Debit Card,XXXX-XXXX-XXXX-2888,Visa,Active,2023-03-11,2028-03-11,No,10000,25000
DBC00855,CUST00855,ACC00951,DB002,Platinum Debit Card,XXXX-XXXX-XXXX-2003,Visa,Active,2026-03-31,2031-03-31,Yes,25000,75000
DBC00856,CUST00856,ACC00952,DB006,Women's Advantage Debit Card,XXXX-XXXX-XXXX-4489,Visa,Active,2025-07-16,2030-07-16,Yes,25000,75000
DBC00857,CUST00857,ACC00953,DB002,Platinum Debit Card,XXXX-XXXX-XXXX-9645,Visa,Active,2024-04-13,2029-04-13,Yes,25000,75000
DBC00858,CUST00858,ACC00954,DB002,Platinum Debit Card,XXXX-XXXX-XXXX-3405,Visa,Active,2022-03-02,2027-03-02,Yes,25000,75000
DBC00859,CUST00859,ACC00955,DB003,Classic Debit Card,XXXX-XXXX-XXXX-4372,Visa,Active,2025-07-08,2030-07-08,No,10000,25000
DBC00860,CUST00860,ACC00956,DB004,RuPay Debit Card,XXXX-XXXX-XXXX-6240,RuPay,Active,2018-01-21,2023-01-21,No,10000,20000
DBC00861,CUST00861,ACC00957,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-6459,Mastercard,Active,2020-04-07,2025-04-07,No,15000,40000
DBC00862,CUST00862,ACC00958,DB003,Classic Debit Card,XXXX-XXXX-XXXX-9061,Visa,Active,2024-05-02,2029-05-02,No,10000,25000
DBC00863,CUST00863,ACC00959,DB008,Titanium Debit Card,XXXX-XXXX-XXXX-3926,Mastercard,Active,2018-10-26,2023-10-26,No,15000,40000
DBC00864,CUST00864,ACC00960,DB007,Business Debit Card,XXXX-XXXX-XXXX-4508,Visa,Active,2019-06-17,2024-06-17,Yes,50000,200000
