customer_investment_id,customer_id,investment_product_id,investment_product_name,investment_category,provider,investment_type,investment_mode,monthly_amount,initial_investment_amount,total_invested_amount,current_value,start_date,status
INV00179,CUST00108,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,186657,186657,237040.19,2024-07-23,Active
INV00180,CUST00109,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,86297,86297,97637.23,2024-08-09,Active
INV00181,CUST00109,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,10309,10309,103090,109431.88,2024-08-09,Active
INV00182,CUST00110,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,8306,8306,215956,265352.26,2022-03-25,Active
INV00183,CUST00110,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,108783,108783,101118.48,2022-03-25,Active
INV00184,CUST00110,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2022-03-25,Active
INV00185,CUST00110,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,44300,44300,58111.89,2022-03-25,Active
INV00186,CUST00112,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,407210,407210,517745.73,2018-11-08,Active
INV00187,CUST00113,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,8000,10669.77,2020-03-09,Active
INV00188,CUST00113,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2020-03-09,Active
INV00189,CUST00113,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,21831,21831,31463.37,2020-03-09,Active
INV00190,CUST00114,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,17847,17847,214164,237311.1,2022-07-31,Active
INV00191,CUST00115,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,16000,21353.79,2023-12-29,Active
INV00192,CUST00116,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,6463,6463,206816,228151.63,2024-02-03,Active
INV00193,CUST00117,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,14280,14280,157080,190294.73,2024-07-06,Active
INV00194,CUST00117,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,12516,12516,14775.36,2024-07-06,Active
INV00195,CUST00119,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,998,998,9980,9987.54,2026-02-19,Active
INV00196,CUST00120,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,15185,15185,60740,66540.9,2023-09-09,Active
INV00197,CUST00120,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,10473,10473,13872.01,2023-09-09,Active
INV00198,CUST00121,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,50000,50000,200000,243077.32,2024-10-21,Active
INV00199,CUST00121,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,67030,67030,64692.39,2024-10-21,Active
INV00200,CUST00121,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2024-10-21,Active
INV00201,CUST00121,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,138418,138418,184582.16,2024-10-21,Active
INV00202,CUST00121,INV011,ETF - Nifty 50,ETF,HDFC Securities,ETF,Lumpsum,0,35756,35756,37357.67,2024-10-21,Active
INV00203,CUST00122,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,29539,29539,295390,322310.11,2024-09-30,Active
INV00204,CUST00122,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,43958,43958,53468.31,2024-09-30,Active
INV00205,CUST00123,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,15806,15806,331926,404377.06,2021-02-10,Active
INV00206,CUST00123,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,2552,2552,20416,20847.25,2021-02-10,Active
INV00207,CUST00124,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,44514,44514,41564.39,2022-03-23,Active
INV00208,CUST00124,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1207,1207,41038,44464.54,2022-03-23,Active
INV00209,CUST00124,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2022-03-23,Active
INV00210,CUST00124,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,31910,31910,57225.01,2022-03-23,Active
INV00211,CUST00124,INV011,ETF - Nifty 50,ETF,HDFC Securities,ETF,Lumpsum,0,43010,43010,53987.78,2022-03-23,Active
INV00212,CUST00125,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1115,1115,39025,42357.07,2026-03-26,Active
INV00213,CUST00126,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,23106,23106,138636,178252.52,2026-06-13,Active
INV00214,CUST00126,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,85476,85476,94860.94,2026-06-13,Active
INV00215,CUST00127,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2021-01-01,Active
INV00216,CUST00127,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,13182,13182,17339.29,2021-01-01,Active
INV00217,CUST00128,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,821091,821091,1082218.66,2024-05-31,Active
INV00218,CUST00128,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,18281,18281,420463,466320.83,2024-05-31,Active
INV00219,CUST00128,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2024-05-31,Active
INV00220,CUST00128,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,522794,522794,478355.08,2024-05-31,Active
INV00221,CUST00129,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,54965,54965,54012.97,2022-12-19,Active
INV00222,CUST00130,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,42674,42674,469414,486458.17,2019-12-23,Active
INV00223,CUST00131,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1470,1470,47040,49655.79,2025-10-02,Active
INV00224,CUST00131,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2025-10-02,Active
INV00225,CUST00131,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,23761,23761,21147.11,2025-10-02,Active
INV00226,CUST00133,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,6035,6035,187085,211380.46,2017-02-13,Active
INV00227,CUST00133,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,20689,20689,19482.95,2017-02-13,Active
INV00228,CUST00136,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,33074,33074,1091442,1461528.89,2026-06-06,Active
INV00229,CUST00136,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,264825,264825,307991.56,2026-06-06,Active
INV00230,CUST00136,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,2482,2482,64532,65670.59,2026-06-06,Active
INV00231,CUST00136,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2026-06-06,Active
INV00232,CUST00136,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,97643,97643,168391.57,2026-06-06,Active
INV00233,CUST00137,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,16841,16841,84205,100299.64,2026-05-08,Active
INV00234,CUST00138,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,9500,12036.09,2022-09-11,Active
INV00235,CUST00138,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,243131,243131,266849.9,2022-09-11,Active
INV00236,CUST00138,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,11733,11733,117330,126443.67,2022-09-11,Active
INV00237,CUST00138,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2022-09-11,Active
INV00238,CUST00138,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,219564,219564,333538.53,2022-09-11,Active
INV00239,CUST00139,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,197484,197484,223407.83,2026-06-19,Active
INV00240,CUST00139,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2026-06-19,Active
INV00241,CUST00139,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,104384,104384,147206.14,2026-06-19,Active
INV00242,CUST00140,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,7740,7740,247680,298958.52,2020-06-29,Active
INV00243,CUST00141,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,92804,92804,94488.88,2024-05-26,Active
INV00244,CUST00141,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,4347,4347,78246,79831.86,2024-05-26,Active
INV00245,CUST00141,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2024-05-26,Active
INV00246,CUST00141,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,56198,56198,74326.21,2024-05-26,Active
INV00247,CUST00142,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,862756,862756,924091.86,2026-05-05,Active
INV00248,CUST00142,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2026-05-05,Active
INV00249,CUST00142,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,458427,458427,622648.6,2026-05-05,Active
INV00250,CUST00142,INV011,ETF - Nifty 50,ETF,HDFC Securities,ETF,Lumpsum,0,704957,704957,800029.04,2026-05-05,Active
INV00251,CUST00142,INV013,Wealth Management Service,Wealth Management,HDFC Bank,Portfolio Management,Managed,0,24470305,24470305,25656717.05,2026-05-05,Active
INV00252,CUST00143,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,12808,12808,435472,558016.25,2021-12-27,Active
INV00253,CUST00144,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,111351,111351,137549.47,2025-04-30,Active
INV00254,CUST00144,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1418,1418,15598,17133.31,2025-04-30,Active
INV00255,CUST00145,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,4518,4518,103914,121872.37,2019-04-14,Active
INV00256,CUST00145,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,53864,53864,53295.29,2019-04-14,Active
INV00257,CUST00146,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,380069,380069,541878.55,2025-01-03,Active
INV00258,CUST00147,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,7500,7514.52,2024-06-17,Active
INV00259,CUST00147,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,1070287,1070287,1420873.08,2024-06-17,Active
INV00260,CUST00149,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,9500,9807.93,2021-11-29,Active
INV00261,CUST00149,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1672,1672,45144,48495.47,2021-11-29,Active
INV00262,CUST00149,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2021-11-29,Active
INV00263,CUST00149,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,104132,104132,124930.39,2021-11-29,Active
INV00264,CUST00150,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,5657,5657,192338,241581.19,2025-01-08,Active
INV00265,CUST00151,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,5221,5221,62652,67013.47,2021-04-21,Active
INV00266,CUST00151,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,21197,21197,19575.71,2021-04-21,Active
INV00267,CUST00151,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,800,800,28000,30950.69,2021-04-21,Active
INV00268,CUST00153,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,193695,193695,240223.24,2025-07-24,Active
INV00269,CUST00153,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,6866,6866,205980,223513.38,2025-07-24,Active
INV00270,CUST00157,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1689,1689,54048,60066.34,2024-06-04,Active
INV00271,CUST00158,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,4185,4185,150660,184316.66,2026-02-11,Active
INV00272,CUST00160,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,18699,18699,74796,99865.77,2021-06-06,Active
INV00273,CUST00161,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,45408,45408,1498464,1592782.64,2024-12-06,Active
INV00274,CUST00161,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,404948,404948,470031.39,2024-12-06,Active
INV00275,CUST00161,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2024-12-06,Active
INV00276,CUST00161,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,359336,359336,342908.27,2024-12-06,Active
INV00277,CUST00162,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,94215,94215,106966.01,2022-04-11,Active
INV00278,CUST00163,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,11500,14026.28,2024-10-24,Active
INV00279,CUST00163,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,692,692,20760,21668.15,2024-10-24,Active
INV00280,CUST00164,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,2500,2679.07,2026-03-14,Active
INV00281,CUST00165,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,22396,22396,671880,846434.7,2024-08-20,Active
INV00282,CUST00165,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,338713,338713,463512.97,2024-08-20,Active
INV00283,CUST00166,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,22032,22032,462672,571555.83,2024-09-29,Active
INV00284,CUST00166,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,142531,142531,177978.64,2024-09-29,Active
INV00285,CUST00167,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,12500,16179.8,2025-01-19,Active
INV00286,CUST00167,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,5421,5421,7798.6,2025-01-19,Active
INV00287,CUST00167,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,2946,2946,76596,82048.12,2025-01-19,Active
INV00288,CUST00169,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,12500,16264.84,2022-05-10,Active
INV00289,CUST00169,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,29204,29204,40346.38,2022-05-10,Active
INV00290,CUST00171,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,50000,50000,250000,246574.99,2022-05-24,Active
INV00291,CUST00171,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,1393037,1393037,1940688.42,2022-05-24,Active
INV00292,CUST00171,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2022-05-24,Active
INV00293,CUST00171,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,661248,661248,876887.39,2022-05-24,Active
INV00294,CUST00171,INV013,Wealth Management Service,Wealth Management,HDFC Bank,Portfolio Management,Managed,0,13897011,13897011,17122024.88,2022-05-24,Active
INV00295,CUST00172,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,7629,7629,236499,241815.61,2025-12-11,Active
INV00296,CUST00172,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2025-12-11,Active
INV00297,CUST00172,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,156340,156340,273898.7,2025-12-11,Active
INV00298,CUST00174,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,3852,3852,53928,53721.61,2016-10-25,Active
INV00299,CUST00174,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,888,888,23976,25926.3,2016-10-25,Active
INV00300,CUST00175,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,4745,4745,37960,46795.07,2023-07-20,Active
INV00301,CUST00178,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,50000,50000,950000,993416.42,2020-12-10,Active
INV00302,CUST00178,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,97044,97044,139720.39,2020-12-10,Active
INV00303,CUST00178,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2020-12-10,Active
INV00304,CUST00178,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,249029,249029,370279.91,2020-12-10,Active
INV00305,CUST00180,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,38183,38183,916392,1170528.78,2025-03-06,Active
INV00306,CUST00180,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,120585,120585,128993.83,2025-03-06,Active
INV00307,CUST00180,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,5578,5578,39046,40373.96,2025-03-06,Active
INV00308,CUST00180,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2025-03-06,Active
INV00309,CUST00180,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,76196,76196,90506.88,2025-03-06,Active
INV00310,CUST00180,INV011,ETF - Nifty 50,ETF,HDFC Securities,ETF,Lumpsum,0,27803,27803,28019.01,2025-03-06,Active
INV00311,CUST00182,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,24554,24554,564742,755781.54,2023-01-01,Active
INV00312,CUST00183,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,121726,121726,164820.05,2025-10-18,Active
INV00313,CUST00183,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,6058,6058,139334,154357.37,2025-10-18,Active
INV00314,CUST00185,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,13956,13956,55824,70407.02,2023-04-25,Active
INV00315,CUST00187,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,12024,12024,60120,60001.08,2025-12-03,Active
INV00316,CUST00187,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,127414,127414,167665.87,2025-12-03,Active
INV00317,CUST00188,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,8330,8330,41650,44097.7,2026-06-04,Active
INV00318,CUST00188,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,130407,130407,158458.85,2026-06-04,Active
INV00319,CUST00188,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,3722,3722,81884,83186.98,2026-06-04,Active
INV00320,CUST00189,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,27217,27217,190519,251182.63,2024-07-02,Active
INV00321,CUST00189,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,10997,10997,175952,180309.89,2024-07-02,Active
INV00322,CUST00189,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2024-07-02,Active
INV00323,CUST00189,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,50103,50103,38858.92,2024-07-02,Active
INV00324,CUST00190,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,23359,23359,467180,603294.11,2025-10-17,Active
INV00325,CUST00190,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,60996,60996,83620.9,2025-10-17,Active
INV00326,CUST00192,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,4050,4050,113400,119099.23,2025-12-13,Active
INV00327,CUST00192,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,87890,87890,116379.44,2025-12-13,Active
INV00328,CUST00192,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1226,1226,7356,8161.6,2025-12-13,Active
INV00329,CUST00193,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,49612,49612,47895.0,2024-05-15,Active
INV00330,CUST00193,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2024-05-15,Active
INV00331,CUST00193,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,99859,99859,81176.22,2024-05-15,Active
INV00332,CUST00194,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,11821,11821,141852,163334.05,2025-01-31,Active
INV00333,CUST00195,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,169172,169172,177775.31,2023-04-20,Active
INV00334,CUST00196,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1165,1165,18640,19039.22,2026-02-17,Active
INV00335,CUST00198,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,85503,85503,105947.2,2025-10-02,Active
INV00336,CUST00198,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2025-10-02,Active
INV00337,CUST00198,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,15285,15285,22897.15,2025-10-02,Active
INV00338,CUST00199,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,4236,4236,114372,133436.72,2024-03-14,Active
INV00339,CUST00200,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,1349,1349,39121,45545.34,2026-01-27,Active
INV00340,CUST00200,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,35198,35198,50614.14,2026-01-27,Active
INV00341,CUST00202,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,29843,29843,149215,153668.31,2022-09-08,Active
INV00342,CUST00202,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,37862,37862,43353.67,2022-09-08,Active
INV00343,CUST00203,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,47378,47378,1516096,1761263.0,2026-03-11,Active
INV00344,CUST00203,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,199545,199545,275038.29,2026-03-11,Active
INV00345,CUST00203,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,4435,4435,88700,95685.46,2026-03-11,Active
INV00346,CUST00203,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2026-03-11,Active
INV00347,CUST00203,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,65858,65858,90035.7,2026-03-11,Active
INV00348,CUST00203,INV011,ETF - Nifty 50,ETF,HDFC Securities,ETF,Lumpsum,0,80203,80203,82923.79,2026-03-11,Active
INV00349,CUST00204,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,88566,88566,96749.8,2024-06-29,Active
INV00350,CUST00205,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,151331,151331,154135.62,2016-11-20,Active
