account_id,customer_id,account_type,account_product_name,account_number_masked,account_status,opening_date,currency,average_monthly_balance,branch_id
ACC01018,CUST00918,Savings,Digital Savings Account,XXXXXX2262,Active,2025-11-04,INR,281758.74,BR031
ACC01019,CUST00919,Current,Business Current Account,XXXXXX9419,Active,2023-08-30,INR,426700.19,BR045
ACC01020,CUST00920,Salary,Salary Account,XXXXXX6628,Active,2025-10-28,INR,39252.05,BR037
ACC01021,CUST00921,Savings,Savings Max,XXXXXX9913,Active,2026-03-03,INR,28951.5,BR020
ACC01022,CUST00922,Savings,Digital Savings Account,XXXXXX7726,Active,2025-10-20,INR,324106.59,BR048
ACC01023,CUST00923,Current,Premium Current Account,XXXXXX1335,Active,2025-09-19,INR,131167.84,BR068
ACC01024,CUST00924,Current,Regular Current Account,XXXXXX2081,Active,2016-11-05,INR,57047.2,BR062
ACC01025,CUST00925,Savings,Regular Savings Account,XXXXXX3986,Active,2026-05-13,INR,13249.59,BR034
ACC01026,CUST00926,Current,Regular Current Account,XXXXXX3512,Active,2020-04-02,INR,3057953.23,BR001
ACC01027,CUST00927,Current,Premium Current Account,XXXXXX8253,Active,2024-11-11,INR,219086.46,BR050
ACC01028,CUST00928,Savings,Digital Savings Account,XXXXXX1530,Active,2022-10-27,INR,5000,BR065
ACC01029,CUST00929,Savings,Regular Savings Account,XXXXXX1943,Active,2025-11-28,INR,63275.73,BR017
ACC01030,CUST00930,Salary,Salary Account,XXXXXX7410,Active,2024-09-20,INR,117348.47,BR034
ACC01031,CUST00931,Current,Premium Current Account,XXXXXX1043,Active,2024-02-13,INR,105338.66,BR080
ACC01032,CUST00931,Savings,Savings Max,XXXXXX4040,Active,2024-06-18,INR,223757.23,BR080
ACC01033,CUST00932,Current,Regular Current Account,XXXXXX4661,Active,2024-11-07,INR,333435.87,BR014
ACC01034,CUST00933,Salary,Savings Account,XXXXXX3419,Active,2022-05-14,INR,64999.34,BR063
ACC01035,CUST00934,Salary,Premium Salary Account,XXXXXX4257,Active,2018-07-17,INR,69189.99,BR077
ACC01036,CUST00935,Current,Regular Current Account,XXXXXX6031,Active,2022-04-18,INR,340658.01,BR001
ACC01037,CUST00936,Current,Regular Current Account,XXXXXX8003,Active,2023-08-15,INR,406314.83,BR054
ACC01038,CUST00936,Savings,Regular Savings Account,XXXXXX5275,Active,2025-08-07,INR,1095382.54,BR054
ACC01039,CUST00937,Salary,Savings Account,XXXXXX6134,Active,2026-04-06,INR,82095.15,BR069
ACC01040,CUST00938,Savings,Millennia Savings Account,XXXXXX5745,Active,2024-01-14,INR,37141.26,BR004
ACC01041,CUST00939,Salary,Premium Salary Account,XXXXXX9780,Active,2026-03-09,INR,93287.55,BR060
ACC01042,CUST00940,Current,Premium Current Account,XXXXXX5726,Active,2026-06-08,INR,73915.23,BR035
ACC01043,CUST00941,Salary,Savings Account,XXXXXX8621,Active,2024-05-23,INR,149630.36,BR047
ACC01044,CUST00942,Salary,Savings Account,XXXXXX3196,Active,2023-03-27,INR,118955.05,BR021
ACC01045,CUST00943,Current,Premium Current Account,XXXXXX2142,Active,2025-06-30,INR,407364.06,BR012
ACC01046,CUST00943,Savings,Savings Max,XXXXXX1370,Active,2026-07-09,INR,586103.79,BR012
ACC01047,CUST00944,Savings,Regular Savings Account,XXXXXX4202,Active,2025-07-02,INR,121007.01,BR065
ACC01048,CUST00945,Savings,Digital Savings Account,XXXXXX2369,Active,2020-08-10,INR,79080.22,BR057
ACC01049,CUST00946,Salary,Premium Salary Account,XXXXXX5976,Active,2024-05-23,INR,35387.76,BR065
ACC01050,CUST00947,Savings,Savings Max,XXXXXX1478,Active,2025-08-30,INR,32412.92,BR073
ACC01051,CUST00948,Salary,Premium Salary Account,XXXXXX8464,Active,2020-06-28,INR,44073.33,BR030
ACC01052,CUST00949,Current,Business Current Account,XXXXXX8921,Active,2026-02-27,INR,135104.95,BR022
ACC01053,CUST00950,Current,Premium Current Account,XXXXXX1605,Active,2025-01-16,INR,555685.91,BR010
ACC01054,CUST00951,Current,Premium Current Account,XXXXXX9875,Active,2023-06-22,INR,2609740.56,BR019
ACC01055,CUST00952,Salary,Salary Account,XXXXXX6269,Active,2025-09-13,INR,213992.58,BR064
ACC01056,CUST00953,Savings,Millennia Savings Account,XXXXXX7918,Active,2023-12-09,INR,5805.79,BR039
ACC01057,CUST00954,Current,Premium Current Account,XXXXXX7512,Active,2024-06-02,INR,568793.23,BR016
ACC01058,CUST00955,Savings,Regular Savings Account,XXXXXX2252,Active,2024-12-26,INR,22529.63,BR030
ACC01059,CUST00956,Current,Business Current Account,XXXXXX1074,Active,2020-08-05,INR,1339458.63,BR045
ACC01060,CUST00957,Savings,Digital Savings Account,XXXXXX8707,Active,2021-10-12,INR,275481.12,BR017
ACC01061,CUST00957,Current,Regular Current Account,XXXXXX8556,Active,2023-09-27,INR,477688.64,BR017
ACC01062,CUST00958,Current,Premium Current Account,XXXXXX5060,Active,2024-10-02,INR,59008.94,BR038
ACC01063,CUST00958,Savings,Millennia Savings Account,XXXXXX9890,Active,2025-05-27,INR,63866.68,BR038
ACC01064,CUST00959,Salary,Premium Salary Account,XXXXXX8735,Active,2024-02-24,INR,119753.15,BR079
ACC01065,CUST00960,Current,Business Current Account,XXXXXX3442,Active,2026-07-17,INR,405939.23,BR037
ACC01066,CUST00961,Savings,Savings Max,XXXXXX7819,Active,2023-07-13,INR,49550.88,BR015
ACC01067,CUST00962,Salary,Salary Account,XXXXXX7461,Active,2020-03-23,INR,124070.17,BR011
ACC01068,CUST00963,Salary,Salary Account,XXXXXX8439,Active,2022-07-08,INR,119265.59,BR053
ACC01069,CUST00964,Current,Business Current Account,XXXXXX8135,Active,2026-01-15,INR,134307.67,BR043
ACC01070,CUST00965,Current,Regular Current Account,XXXXXX4640,Active,2017-11-07,INR,285489.89,BR018
ACC01071,CUST00966,Current,Business Current Account,XXXXXX9024,Active,2024-01-19,INR,19318.45,BR030
ACC01072,CUST00967,Salary,Savings Account,XXXXXX9535,Active,2025-03-26,INR,770331.0,BR007
ACC01073,CUST00968,Current,Premium Current Account,XXXXXX4322,Active,2021-11-24,INR,124179.8,BR009
ACC01074,CUST00969,Current,Premium Current Account,XXXXXX4833,Active,2020-12-12,INR,74786.79,BR041
ACC01075,CUST00970,Savings,Regular Savings Account,XXXXXX6412,Active,2018-06-23,INR,49508.87,BR054
ACC01076,CUST00971,Salary,Salary Account,XXXXXX4451,Active,2023-12-11,INR,566541.39,BR010
ACC01077,CUST00971,Savings,Regular Savings Account,XXXXXX3835,Active,2025-11-03,INR,551368.19,BR010
ACC01078,CUST00972,Savings,Millennia Savings Account,XXXXXX4482,Active,2017-02-17,INR,65250.89,BR062
ACC01079,CUST00973,Salary,Premium Salary Account,XXXXXX5954,Active,2021-10-14,INR,13273.0,BR052
ACC01080,CUST00974,Savings,Savings Max,XXXXXX3846,Active,2024-03-25,INR,10076.41,BR053
ACC01081,CUST00975,Salary,Salary Account,XXXXXX6825,Active,2015-11-04,INR,99228.08,BR061
ACC01082,CUST00976,Savings,Savings Max,XXXXXX8207,Active,2023-11-19,INR,5000,BR076
ACC01083,CUST00977,Savings,Digital Savings Account,XXXXXX4311,Active,2022-05-18,INR,85898.3,BR034
ACC01084,CUST00978,Salary,Premium Salary Account,XXXXXX9979,Active,2025-06-03,INR,26204.11,BR064
ACC01085,CUST00979,Salary,Premium Salary Account,XXXXXX5858,Active,2021-12-20,INR,144292.32,BR078
ACC01086,CUST00980,Savings,Millennia Savings Account,XXXXXX2115,Active,2026-04-09,INR,92774.04,BR045
ACC01087,CUST00980,Current,Premium Current Account,XXXXXX3859,Active,2026-05-15,INR,299825.6,BR045
ACC01088,CUST00981,Salary,Premium Salary Account,XXXXXX3688,Active,2024-04-27,INR,658035.33,BR009
ACC01089,CUST00982,Savings,Regular Savings Account,XXXXXX4166,Active,2026-02-19,INR,32718.48,BR047
ACC01090,CUST00983,Savings,Savings Max,XXXXXX2724,Active,2020-06-08,INR,271632.41,BR049
ACC01091,CUST00984,Savings,Digital Savings Account,XXXXXX1086,Active,2023-06-19,INR,564936.6,BR015
ACC01092,CUST00985,Savings,Digital Savings Account,XXXXXX2422,Active,2023-07-05,INR,157501.76,BR058
ACC01093,CUST00986,Savings,Digital Savings Account,XXXXXX7600,Active,2023-10-01,INR,48870.56,BR060
ACC01094,CUST00987,Savings,Regular Savings Account,XXXXXX9516,Active,2020-03-12,INR,76519.29,BR017
ACC01095,CUST00988,Current,Business Current Account,XXXXXX9264,Active,2026-03-28,INR,984685.18,BR031
ACC01096,CUST00989,Salary,Savings Account,XXXXXX6413,Active,2022-10-02,INR,128338.13,BR070
ACC01097,CUST00990,Salary,Savings Account,XXXXXX6038,Active,2018-01-07,INR,76526.92,BR003
ACC01098,CUST00991,Salary,Salary Account,XXXXXX3433,Active,2025-05-14,INR,362368.77,BR011
ACC01099,CUST00992,Savings,Millennia Savings Account,XXXXXX9885,Active,2022-05-24,INR,8371.87,BR029
ACC01100,CUST00993,Savings,Regular Savings Account,XXXXXX3564,Active,2025-08-18,INR,32062.14,BR021
ACC01101,CUST00994,Savings,Regular Savings Account,XXXXXX2294,Active,2023-02-14,INR,80743.06,BR030
ACC01102,CUST00995,Savings,Digital Savings Account,XXXXXX1293,Active,2025-01-22,INR,34832.87,BR013
ACC01103,CUST00996,Current,Premium Current Account,XXXXXX4965,Active,2025-09-15,INR,437441.78,BR060
ACC01104,CUST00997,Savings,Millennia Savings Account,XXXXXX3950,Active,2020-04-01,INR,217131.72,BR023
ACC01105,CUST00998,Salary,Savings Account,XXXXXX1207,Active,2025-06-21,INR,105375.25,BR004
ACC01106,CUST00999,Savings,Millennia Savings Account,XXXXXX2925,Active,2024-04-27,INR,283058.38,BR020
ACC01107,CUST01000,Salary,Premium Salary Account,XXXXXX1863,Active,2026-02-14,INR,20629.32,BR034
